clustering_company_id,hierarchy,salary,age,expected_leave_days,clustering_yearly_abscence_cost,position,Cluster,PCA1,PCA2
7,6,2390,37,7.8,860.4,11,0,0.8887621839926431,-0.5189965730414142
5,3,4938,32,20.5,4672.11,3,2,-3.0409477513635585,-1.312726431295324
6,7,2041,31,7.8,734.76,14,0,1.8005163093735053,-0.22887848721404716
5,7,1905,27,21.5,1890.35,12,0,1.044368805880289,0.34575460797865254
5,4,3647,27,21.5,3618.95,10,2,-1.0882135906112154,-0.5018851092972153
2,6,2744,30,15.0,1899.69,13,0,0.4187060664217344,-0.16544780251831365
5,7,1919,59,12.5,1107.12,14,0,1.0856505147202065,1.1945279465123542
2,6,2548,29,25.2,2963.52,14,0,0.2256081103216266,0.6355131647303247
6,6,2724,58,32.2,4048.28,13,3,-0.46878765572658965,2.2357158294537216
1,3,5098,28,8.5,1999.98,1,2,-2.9118304271052358,-2.7593823330228084
4,1,10937,41,16.4,8278.47,4,1,-6.0803629686888145,-1.9172046414540012
6,7,1926,64,40.8,3626.81,11,3,-0.3866450149884605,3.0277059548798633
1,7,1917,52,18.0,1592.58,13,0,0.5156841758970517,1.1464424784391365
6,7,2250,52,34.0,3530.77,13,3,0.1766621759513406,2.3094907958033635
1,7,1886,26,8.5,739.89,11,0,1.0557026418543145,-0.7188286019248219
5,7,1869,34,20.5,1768.36,12,0,0.9734946281951062,0.5547695435449418
4,7,1951,45,16.4,1476.76,11,0,0.6662249230907284,0.5968034576319214
6,6,2413,28,3.4,378.66,13,0,1.414475014349482,-1.0010312047528482
5,6,2722,29,21.5,2701.06,14,0,0.5653625361389422,0.4024372755140521
7,7,2376,28,3.4,372.85,12,0,1.7245733202264313,-0.8772191075563708
5,4,4398,62,20.2,4100.29,9,2,-2.1161929837190177,0.6590830210410037
6,7,2067,30,7.8,744.12,11,0,1.387207997356382,-0.5682212275683034
7,6,2771,30,7.8,997.56,12,0,1.0229134097147394,-0.7331819482116329
3,2,9564,43,1.0,441.42,5,2,-3.588501923028025,-3.2226968792543715
7,6,2735,50,34.0,4291.85,12,3,-0.4650296333684655,1.9641725517775954
6,6,2451,41,5.0,565.62,14,0,1.2473840430819825,-0.28038823823317727
6,7,2335,31,7.8,840.6,14,0,1.6999062436468957,-0.25766662809729124
6,7,1818,29,3.4,285.29,11,0,1.6488827256751422,-0.8793241659948372
5,6,2946,58,12.5,1699.62,12,3,0.07831367790256033,0.678146927149656
2,5,4101,35,15.0,2839.15,10,2,-0.9897661992331765,-0.5473978572549204
6,7,1939,46,5.0,447.46,11,0,1.251836948950099,-0.11523566965207555
7,6,2601,27,3.4,408.16,14,0,1.603161772533295,-0.9530485723525001
5,6,2760,63,20.2,2573.17,12,3,-0.27771737908510646,1.4494044572047018
1,2,10011,54,18.0,8316.83,3,1,-6.146279590009909,-1.1029850616434533
6,7,1860,27,3.4,291.88,13,0,1.9528380210672607,-0.7651439739030089
7,7,1965,25,3.4,308.35,13,0,2.0438636392188942,-0.8454220483011174
5,6,2699,38,20.5,2553.67,11,0,0.03801053612700817,0.3878064395349955
5,2,9897,41,5.9,2695.03,3,1,-4.262157823890471,-2.95833744769545
6,4,3985,42,5.0,919.62,9,2,-0.6663987438882252,-1.3257297476757406
6,7,2197,27,3.4,344.76,13,0,1.8499201974297435,-0.8069299793896518
6,2,11999,41,5.0,2769.0,3,1,-4.751215197816335,-3.291086070632244
7,5,3484,32,7.8,1254.24,8,2,-0.1710541399803084,-1.327379567022323
6,7,1984,60,40.8,3736.02,13,3,-0.07034368638878837,3.0738983553090446
5,7,2169,51,7.5,750.81,12,0,1.0454993715583094,0.3165079059559293
6,6,2706,63,40.8,5095.61,11,3,-1.203037218053439,2.857685741617704
1,6,2740,46,26.6,3363.88,12,3,-0.5992179468020631,1.1988026809283203
6,6,2414,28,3.4,378.81,14,0,1.5548713018226943,-0.9020333748337436
6,6,2755,27,3.4,432.32,11,0,1.0463206534553744,-1.2811119060054856
1,6,2647,49,26.6,3249.7,14,3,-0.32443293644763355,1.5140792256969131
6,6,3145,60,40.8,5922.28,11,3,-1.4214108029703527,2.7822619751837485
7,6,2594,58,32.2,3855.08,14,3,-0.16934928824710221,2.3403704627120177
5,6,2528,50,7.5,875.08,14,0,0.8708495064833498,0.23278556036246317
5,7,2243,30,20.5,2122.22,13,0,1.0172280914467355,0.4877024990691051
6,7,2093,35,7.8,753.48,14,0,1.7119594862528673,-0.07625540646008058
6,7,2172,37,7.8,781.92,13,0,1.5088434577769085,-0.10425627666668469
6,7,2179,62,40.8,4103.22,13,3,-0.22629817670061994,3.171794927365464
2,7,2007,26,25.2,2334.3,13,0,0.7536658576019594,0.6220439739053193
6,5,3871,64,40.8,7289.39,6,3,-2.9963671533194796,2.308498907784856
7,7,1958,60,40.8,3687.06,14,3,0.1741432158282643,3.182082015154495
7,7,1859,30,7.8,669.24,13,0,1.8274987625413857,-0.3380091837027295
1,4,3709,35,17.7,3029.97,8,2,-1.6930541934593664,-0.7304041669032346
6,6,2499,28,3.4,392.15,11,0,1.1068110961258066,-1.2099407097418322
6,4,3506,30,7.8,1262.16,9,2,-0.4419998259633522,-1.527616065413618
5,6,2400,30,20.5,2270.77,11,0,0.3136278039311825,0.07915194437297192
5,7,2143,25,21.5,2126.52,14,0,1.2524223783678883,0.4611600799826142
6,6,3436,48,5.0,792.92,13,0,0.6688503487065776,-0.21630469168677824
5,7,2143,32,20.5,2027.61,11,0,0.745292686231646,0.37058115938222214
6,6,2615,32,7.8,941.4,14,0,1.2346082778406031,-0.4524032546814608
6,6,2636,42,5.0,608.31,13,0,1.0300186837976668,-0.3612671459572082
6,6,2541,26,3.4,398.74,12,0,1.2700659633217082,-1.194883229366884
2,6,2687,32,15.0,1860.23,12,0,0.2655643347657247,-0.18256351100653265
7,6,2623,30,7.8,944.28,13,0,1.2142610818821749,-0.6195672472065891
6,7,2107,35,7.8,758.52,11,0,1.2850672461534254,-0.374994405462304
5,7,2150,53,7.5,744.23,14,0,1.2979741814842698,0.5955046005625744
2,7,2119,25,25.2,2464.56,11,0,0.435322816506612,0.3849507712937893
6,4,4346,35,7.8,1564.56,10,2,-0.6772090353010015,-1.3136016088240556
7,3,5395,37,7.8,1942.2,2,2,-2.461251231693366,-2.325591306589108
5,6,2560,29,21.5,2540.31,13,0,0.4986695908829502,0.30602591648510796
6,7,2245,25,3.4,352.29,14,0,2.0113429687857294,-0.7926166540011214
6,7,1962,56,32.2,2915.83,12,3,0.19401438014147634,2.2289183067687492
5,6,2690,31,20.5,2545.15,12,0,0.3065812921845629,0.21113148888499733
5,5,3853,27,21.5,3823.36,8,2,-1.1119342440415845,-0.49683030085725044
5,7,2159,53,7.5,747.35,14,0,1.2949160360187093,0.5946079235429946
6,7,1849,51,34.0,2901.51,11,3,0.1380847668398299,2.04882337629032
6,7,2309,31,7.8,831.24,11,0,1.2867024478639995,-0.5524888732378488
7,7,2355,28,3.4,369.55,12,0,1.7309874685416073,-0.8746158490539673
1,3,5323,35,17.7,4348.48,2,2,-3.5750680124453975,-1.5952420552858901
5,5,3328,30,20.5,3148.8,6,2,-1.157846000698529,-0.6442379051022289
2,4,3987,36,15.0,2760.23,9,2,-1.4540662444303245,-0.8075407728411191
6,4,3688,38,7.8,1327.68,9,2,-0.6458059386218915,-1.2300075739359333
5,6,3034,38,20.5,2870.63,11,0,-0.11222780778941471,0.380215269297225
6,5,3598,63,40.8,6775.31,10,3,-2.2470719845771554,2.6389062411217488
6,7,2353,42,5.0,543.0,11,0,1.1906222795574086,-0.32035806570877984
6,7,1814,38,7.8,653.04,12,0,1.4729641448364916,-0.12889532612812238
6,7,2214,28,3.4,347.43,12,0,1.6863371610595028,-0.8687315590744767
1,6,2547,28,8.5,999.21,14,0,0.8605607651364113,-0.6113329413716883
6,7,2309,30,7.8,831.24,11,0,1.3043929092412816,-0.5919175884313819
5,6,3426,56,12.5,1976.54,12,0,-0.06944239055438066,0.5656569384343395
5,5,4137,60,20.2,3856.96,6,2,-2.0347289312513475,0.4959839771691096
6,6,2642,47,5.0,609.69,14,0,1.0803549427467958,-0.06568851945649559
2,7,1807,32,15.0,1251.0,13,0,1.1122128495626047,0.17192929884491334
6,7,2194,50,34.0,3442.89,14,3,0.3841841416406909,2.3265446227416318
1,7,1888,30,17.7,1542.35,12,0,0.7875735528734294,0.16066516919845145
6,7,1949,51,34.0,3058.43,11,3,0.08194236584278967,2.054557015746601
5,7,2293,49,5.9,624.4,11,0,0.9621527969634717,0.014004274288476892
7,6,2566,31,7.8,923.76,13,0,1.21607665365597,-0.5745571577601821
7,2,10536,55,32.2,15658.12,3,1,-7.41039812920029,0.6754254109763531
7,7,1979,48,5.0,456.69,12,0,1.4321152650406885,0.0697634167609806
5,6,2938,30,20.5,2779.8,14,0,0.49445048445733364,0.36432910518699385
5,7,1865,33,20.5,1764.58,13,0,1.1336785750606742,0.6145547711407071
3,7,2132,27,2.0,196.8,12,0,1.520137812207511,-1.0295964875493056
2,6,2813,62,13.0,1687.8,13,3,-0.08633772144957887,0.9460952499757947
2,3,5035,45,6.3,1464.02,3,2,-2.682924767999333,-2.063309884132782
5,6,2655,45,5.9,722.98,13,0,0.844400750334775,-0.1917351077324959
6,6,2571,42,5.0,593.31,12,0,0.9100391622194777,-0.4529466145995285
7,6,3012,40,5.0,695.08,14,0,1.1739474184371994,-0.37245856391138477
2,6,2540,44,6.3,738.55,14,0,0.7603385023950776,-0.1256593847162538
2,7,2289,53,11.7,1236.06,13,0,0.6788159714120563,0.7420477132167013
1,7,2158,30,17.7,1762.92,13,0,0.8135115372366833,0.2491898842239273
1,5,4306,36,17.7,3517.67,6,2,-1.894108765561606,-0.7059067720801088
7,7,2235,38,7.8,804.6,14,0,1.6980041231438174,0.03972576326275599
5,7,2001,64,20.2,1865.55,14,3,0.6762673257961468,1.9123748424510179
6,7,2020,58,32.2,3002.03,11,3,-0.013756917650456092,2.211360494123297
7,6,2410,28,3.4,378.18,12,0,1.362402445295228,-1.0881836225754271
6,6,2457,47,5.0,567.0,13,0,0.9986289842613953,-0.14362631997269176
6,6,2680,39,7.8,964.8,13,0,0.9478308979890244,-0.2818896850688167
1,4,3578,37,17.7,2922.95,10,2,-1.3913527321102832,-0.44815966923715017
7,7,1921,32,7.8,691.56,13,0,1.7709007510961758,-0.2652227218012454
5,7,2056,43,5.9,559.86,12,0,1.286332870768398,-0.09757049030338152
5,6,2793,30,20.5,2642.61,11,0,0.13737743915145997,0.07024691123554734
2,7,2000,26,25.2,2326.15,11,0,0.47568112785557554,0.4237611185142724
1,5,3763,25,8.5,1476.25,10,2,-0.4242076398062334,-1.4468839601297088
6,7,2038,40,5.0,470.31,14,0,1.7485207698474963,-0.06577596359540203
6,7,1914,25,3.4,300.35,14,0,2.112428696583331,-0.7515748035008961
4,6,2441,44,16.4,1847.65,12,0,0.26988536052123596,0.42674069929651437
5,6,2653,41,5.9,722.43,12,0,0.7751157709804926,-0.44835501537942607
1,5,3710,40,26.6,4554.74,8,2,-1.8921925371768469,0.3720751376531986
7,4,3792,31,7.8,1365.12,7,2,-0.7512535222498353,-1.7028380634136049
5,6,2724,26,21.5,2703.05,14,0,0.6175192628700357,0.28411835389783147
4,6,2678,58,29.6,3658.56,13,3,-0.5065451362645899,2.022177386689175
2,6,2539,34,15.0,1757.77,12,0,0.289746377552964,-0.09552855772025196
5,7,2121,32,20.5,2006.79,12,0,0.8958603681606565,0.47020179014722674
2,7,1903,28,25.2,2213.34,11,0,0.4876151696189163,0.5021159900082482
6,7,1805,57,32.2,2682.51,13,3,0.4028031292452571,2.3601427555474412
5,6,2553,27,21.5,2533.36,12,0,0.396548667030725,0.12816241643092557
7,7,1850,42,5.0,426.92,12,0,1.579381202813658,-0.15203699844840338
6,6,2731,61,40.8,5142.68,13,3,-0.9017123335256356,2.9795137613745313
3,6,2730,27,2.0,252.0,14,0,1.2741285424078608,-1.1172080716340154
5,7,2207,27,21.5,2190.02,12,0,0.9064041941552898,0.3407001426949708
2,4,3620,27,25.2,4210.34,6,2,-2.091111937975387,-0.6442558318184334
5,7,2120,25,21.5,2103.69,13,0,1.1222305394652348,0.36242135440070583
6,6,2446,52,34.0,3838.34,14,3,-0.14446612877515436,2.2131042491945525
7,4,4344,44,5.0,1002.46,8,2,-0.8692121420440597,-1.37550592283547
6,7,2195,52,34.0,3444.46,12,3,0.0668407934536845,2.2072140688055053
1,6,2534,39,17.7,2070.08,13,0,0.14269241344594677,0.3825410319294068
6,7,1874,32,7.8,674.64,13,0,1.6992746748215835,-0.27222003636493936
5,6,3268,51,7.5,1131.23,11,0,0.17967973801997664,-0.09892985484568474
4,6,2733,34,8.0,1009.11,13,0,0.8339774004872025,-0.49288010625258627
2,6,2507,34,15.0,1735.62,11,0,0.16192379143656582,-0.19288270526025422
5,7,1984,54,7.5,686.77,13,0,1.1959733744659076,0.5523604410786539
7,7,2003,33,7.8,721.08,13,0,1.7251489788699754,-0.23382335202412735
6,5,3078,30,7.8,1108.08,9,0,0.056254922436876596,-1.2789587343477518
1,7,1832,28,8.5,718.71,14,0,1.4612178438478403,-0.3375388259840896
5,6,2722,48,5.9,741.22,11,0,0.4880663363577318,-0.2790099109384943
5,6,2451,62,20.2,2285.09,13,3,0.018475632677999107,1.5166500044704234
6,6,2660,32,7.8,957.6,14,0,1.2192087779844896,-0.45680960277583493
5,6,2389,25,21.5,2370.62,14,0,0.7882525865187013,0.25029453820117736
5,6,3328,37,20.5,3148.8,13,0,0.055012161247206356,0.5323701480167048
6,7,2197,31,7.8,790.92,14,0,1.7471313765389778,-0.24415382727454407
5,6,2490,25,21.5,2470.85,14,0,0.7421104289806829,0.2486053237257288
6,7,2142,27,3.4,336.13,11,0,1.585315970070497,-0.998355694047994
6,6,2552,29,3.4,400.47,14,0,1.4950353846254694,-0.8797150885275847
4,6,2450,59,29.6,3347.08,13,3,-0.40462410171319785,2.0544777845464015
5,7,1866,30,20.5,1765.52,12,0,1.0456021731110225,0.39712246410009394
6,6,2434,28,3.4,381.95,14,0,1.5487631071059949,-0.9045130354884302
6,6,2407,27,3.4,377.71,14,0,1.5746998126383684,-0.9405943371931421
7,6,2622,27,3.4,411.45,14,0,1.5967494370935906,-0.9556531148049622
5,7,1958,43,5.9,533.18,12,0,1.318310486438139,-0.08687024629177229
6,7,2282,51,34.0,3580.98,14,3,0.3170882948709943,2.3710189920146942
6,7,2020,29,3.4,316.98,11,0,1.5871943099376105,-0.9043718200873149
2,6,2937,64,13.0,1762.2,13,3,-0.16954793898967616,1.0166317787665466
5,7,2354,60,20.2,2194.65,14,3,0.5896049399293369,1.74603298793462
6,7,1932,25,3.4,303.18,12,0,1.8255297397956787,-0.9520514079438509
7,7,1920,30,7.8,691.2,14,0,1.9473243131548708,-0.2448595216248898
5,1,10391,49,5.9,2829.55,3,1,-4.916668819887179,-2.9035897727393203
5,6,3120,61,20.2,2908.8,12,3,-0.4028831285260902,1.3617494651231385
5,6,2664,43,5.9,725.43,13,0,0.8768449902803933,-0.27157523979307835
5,6,2420,32,20.5,2289.69,11,0,0.26927796896533074,0.15755578729806408
4,7,1900,29,2.1,184.15,14,0,1.9183255056787119,-0.7034263827359454
5,7,2144,51,7.5,742.15,11,0,0.9132925832938901,0.21987681970458786
6,7,2150,30,7.8,774.0,11,0,1.3588044753995498,-0.57634849183126
4,7,2189,28,2.1,212.16,12,0,1.5694993926890362,-0.9791609403104764
6,7,2177,39,7.8,783.72,14,0,1.612451907678993,0.07323427120455328
7,7,1845,25,3.4,289.52,13,0,2.080510994643619,-0.830542800422938
5,3,5212,27,21.5,5171.91,1,2,-3.421261127668134,-1.6269260123188571
6,7,1856,46,5.0,428.31,11,0,1.27829525552563,-0.10573072697607643
6,7,1961,34,7.8,705.96,13,0,1.6341213856785326,-0.20188154562699645
5,5,4456,29,21.5,4421.72,7,2,-1.5634902090551952,-0.5271861988115291
6,7,1850,27,3.4,290.31,11,0,1.6744912620331762,-0.9621495670094257
6,6,2755,57,32.2,4094.35,12,3,-0.6087349151630946,2.0986111879556253
7,7,1905,46,5.0,439.62,13,0,1.6317853161505136,0.09850343294110347
6,7,2318,30,7.8,834.48,12,0,1.4420134374662759,-0.4936761463333766
3,6,2480,30,7.8,892.8,12,0,0.771656848731475,-0.7510855652726185
6,7,2213,62,40.8,4167.25,13,3,-0.24732223643842313,3.175115263937332
2,5,3695,62,13.0,2217.0,10,2,-1.2004325454194869,0.3827932822730719
5,5,4110,41,5.9,1119.18,6,2,-0.8963136667362734,-1.4089121397386193
5,6,2479,27,21.5,2459.93,13,0,0.5710551615453631,0.2285235204669805
5,5,4236,31,20.5,4007.91,9,2,-1.1606495347113075,-0.3280156934408403
5,6,2580,29,21.5,2560.15,14,0,0.6302343223244691,0.4048131641454194
5,7,2192,25,21.5,2175.14,13,0,1.0893373176720949,0.3612170220672114
5,7,2146,26,21.5,2129.49,11,0,0.8112613656140335,0.20316957004698635
6,6,2593,29,3.4,406.9,13,0,1.3418144262728486,-0.9839220033516138
6,7,2194,56,32.2,3260.62,13,3,0.20795683384856115,2.3388696092730163
5,6,2537,55,12.5,1463.65,14,0,0.5688359056252923,0.7867625243670318
5,6,2502,25,21.5,2482.75,14,0,0.7366297360780528,0.2484035317117641
5,4,4450,55,12.5,2567.31,9,2,-1.5681235795520239,-0.25638455760547474
2,6,3410,49,6.3,991.52,12,0,0.10368062419835361,-0.21968385987745284
2,7,2207,52,11.7,1191.78,12,0,0.5865431196384985,0.6096305214359832
5,6,2557,27,21.5,2537.33,11,0,0.25402073690847404,0.028972868692743414
