contract_id,employee_number,company_id_contract,country_id_contract,position,hierarchy_level,department,start_date,gross_salary, currency
DE1445contract,1445,E0062,DE,10,5,Engineering,05/05/2020,3182,EUR
DE1446contract,1446,C0092,DE,13,7,Engineering,21/05/2020,2262,EUR
DE1447contract,1447,F0070,DE,11,7,Telecom,09/11/2024,1833,EUR
FR1448contract,1448,F0070,FR,13,7,Telecom,09/11/2024,1824,EUR
DE1449contract,1449,E0062,DE,14,7,Engineering,13/11/2024,1854,EUR
ES1450contract,1450,C0092,ES,14,7,Engineering,16/11/2024,1926,EUR
FR1451contract,1451,B0060,FR,2,2,Testing,19/11/2024,9191,EUR
IT1452contract,1452,E0062,IT,9,5,Engineering,20/11/2024,3809,EUR
FR1453contract,1453,B0060,FR,14,7,Testing,22/07/2020,2147,EUR
DE1454contract,1454,F0070,DE,8,4,Telecom,22/11/2024,3763,EUR
ES1455contract,1455,F0070,ES,13,7,Telecom,23/11/2024,2006,EUR
DE1456contract,1456,E0062,DE,11,6,Engineering,27/08/2020,2657,EUR
IT1457contract,1457,E0062,IT,13,7,Engineering,03/03/2023,1950,EUR
IE1458contract,1458,G0073,IE,11,7,Telecom,28/11/2020,2042,EUR
IE1459contract,1459,D0090,IE,11,7,Back Office,28/05/2023,1893,EUR
IT1460contract,1460,E0062,IT,13,7,Engineering,13/08/2023,2218,EUR
DE1461contract,1461,G0073,DE,12,7,Telecom,01/12/2024,2017,EUR
DE1462contract,1462,G0073,DE,6,4,Telecom,07/09/2021,4231,EUR
DE1463contract,1463,E0062,DE,12,6,Engineering,10/05/2024,2535,EUR
DE1464contract,1464,F0070,DE,12,6,Telecom,28/06/2020,2752,EUR
IE1465contract,1465,E0062,IE,8,5,Engineering,06/12/2024,3396,EUR
FR1466contract,1466,B0060,FR,12,6,Testing,10/12/2024,2967,EUR
DE1467contract,1467,E0062,DE,13,7,Engineering,11/12/2024,1928,EUR
IT1468contract,1468,E0062,IT,6,5,Engineering,30/10/2023,4110,EUR
IE1469contract,1469,B0060,IE,14,7,Testing,02/09/2018,2144,EUR
DE1470contract,1470,F0070,DE,14,6,Telecom,13/12/2020,2482,EUR
DE1471contract,1471,E0062,DE,14,6,Engineering,15/12/2024,2910,EUR
DE1472contract,1472,E0062,DE,12,7,Engineering,08/07/2024,1932,EUR
IT1473contract,1473,E0062,IT,11,7,Engineering,01/02/2021,1889,EUR
ES1474contract,1474,A0080,ES,11,6,Consulting,28/09/2023,3072,EUR
ES1475contract,1475,A0080,ES,1,2,Consulting,22/12/2024,9553,EUR
IE1476contract,1476,E0062,IE,13,7,Engineering,24/12/2024,1809,EUR
DE1477contract,1477,E0062,DE,10,5,Engineering,21/06/2019,4177,EUR
DE1478contract,1478,F0070,DE,14,6,Telecom,25/12/2024,2458,EUR
FR1479contract,1479,A0080,FR,5,2,Consulting,25/12/2024,10980,EUR
FR1480contract,1480,G0073,FR,10,4,Telecom,26/12/2024,3807,EUR
DE1481contract,1481,F0070,DE,5,2,Telecom,29/12/2024,9209,EUR
FR1482contract,1482,B0060,FR,13,7,Testing,29/12/2024,2165,EUR
IT1483contract,1483,E0062,IT,13,7,Engineering,27/10/2018,2310,EUR
ES1484contract,1484,F0070,ES,14,7,Telecom,18/12/2022,2211,EUR
ES1485contract,1485,E0062,ES,11,7,Engineering,31/12/2024,1938,EUR
FR1486contract,1486,B0060,FR,13,6,Testing,14/08/2021,2383,EUR
IE1487contract,1487,F0070,IE,13,7,Telecom,09/08/2018,2097,EUR
IT1488contract,1488,E0062,IT,12,7,Engineering,09/05/2023,2331,EUR
FR1489contract,1489,B0060,FR,12,7,Testing,06/01/2025,1866,EUR
FR1490contract,1490,D0090,FR,11,6,Back Office,08/01/2025,2619,EUR
DE1491contract,1491,F0070,DE,14,7,Telecom,08/01/2025,2213,EUR
FR1492contract,1492,B0060,FR,13,6,Testing,13/10/2021,3281,EUR
FR1493contract,1493,F0070,FR,9,4,Telecom,09/01/2025,4168,EUR
DE1494contract,1494,F0070,DE,13,7,Telecom,10/01/2025,2020,EUR
DE1495contract,1495,E0062,DE,13,6,Engineering,11/01/2025,3027,EUR
DE1496contract,1496,F0070,DE,9,5,Telecom,11/01/2025,4054,EUR
ES1497contract,1497,E0062,ES,11,7,Engineering,13/01/2025,2241,EUR
IT1498contract,1498,F0070,IT,11,6,Telecom,03/03/2022,2523,EUR
DE1499contract,1499,F0070,DE,6,4,Telecom,05/09/2024,3708,EUR
DE1500contract,1500,F0070,DE,13,7,Telecom,21/04/2022,2030,EUR
IT1501contract,1501,E0062,IT,14,7,Engineering,19/01/2025,2269,EUR
IE1502contract,1502,B0060,IE,6,5,Testing,06/08/2022,4175,EUR
DE1503contract,1503,F0070,DE,13,6,Telecom,24/01/2025,2471,EUR
DE1504contract,1504,F0070,DE,8,5,Telecom,24/01/2025,4060,EUR
DE1505contract,1505,F0070,DE,12,6,Telecom,12/05/2024,2592,EUR
IT1506contract,1506,F0070,IT,13,7,Telecom,31/01/2022,2175,EUR
DE1507contract,1507,F0070,DE,14,6,Telecom,23/06/2018,2685,EUR
FR1508contract,1508,F0070,FR,8,5,Telecom,28/01/2025,3598,EUR
IE1509contract,1509,B0060,IE,2,3,Testing,29/01/2025,5148,EUR
DE1510contract,1510,F0070,DE,14,6,Telecom,30/01/2025,2786,EUR
DE1511contract,1511,F0070,DE,3,3,Telecom,30/01/2025,4769,EUR
FR1512contract,1512,A0080,FR,7,5,Consulting,16/10/2023,3909,EUR
FR1513contract,1513,C0092,FR,14,6,Engineering,02/02/2025,2399,EUR
DE1514contract,1514,E0062,DE,11,6,Engineering,12/09/2022,3240,EUR
DE1515contract,1515,E0062,DE,8,5,Engineering,09/02/2025,3178,EUR
DE1516contract,1516,G0073,DE,14,7,Telecom,10/10/2022,2112,EUR
DE1517contract,1517,F0070,DE,11,7,Telecom,11/02/2023,2048,EUR
FR1518contract,1518,E0062,FR,13,6,Engineering,15/02/2025,3496,EUR
DE1519contract,1519,F0070,DE,13,7,Telecom,06/02/2022,2050,EUR
IT1520contract,1520,E0062,IT,8,5,Engineering,17/02/2025,3015,EUR
FR1521contract,1521,B0060,FR,14,7,Testing,28/02/2023,1999,EUR
FR1522contract,1522,D0090,FR,11,6,Back Office,08/02/2020,2586,EUR
ES1523contract,1523,A0080,ES,6,4,Consulting,08/03/2023,3258,EUR
FR1524contract,1524,A0080,FR,11,6,Consulting,03/04/2023,2636,EUR
ES1525contract,1525,A0080,ES,10,4,Consulting,09/09/2019,4080,EUR
DE1526contract,1526,G0073,DE,10,4,Telecom,20/02/2025,4536,EUR
ES1527contract,1527,C0092,ES,12,6,Engineering,25/06/2021,2635,EUR
DE1528contract,1528,E0062,DE,12,6,Engineering,21/02/2025,2723,EUR
FR1529contract,1529,F0070,FR,11,7,Telecom,22/09/2023,2259,EUR
ES1530contract,1530,F0070,ES,14,7,Telecom,24/02/2025,2306,EUR
DE1531contract,1531,D0090,DE,5,2,Back Office,25/02/2025,11399,EUR
FR1532contract,1532,A0080,FR,13,6,Consulting,28/02/2025,3034,EUR
IE1533contract,1533,F0070,IE,13,7,Telecom,02/03/2025,2053,EUR
DE1534contract,1534,F0070,DE,1,2,Telecom,02/03/2025,9934,EUR
FR1535contract,1535,F0070,FR,14,6,Telecom,19/06/2019,2740,EUR
ES1536contract,1536,F0070,ES,11,6,Telecom,03/03/2025,2874,EUR
DE1537contract,1537,E0062,DE,12,6,Engineering,03/03/2025,2598,EUR
FR1538contract,1538,A0080,FR,11,6,Consulting,11/10/2023,3269,EUR
DE1539contract,1539,F0070,DE,14,7,Telecom,24/08/2023,2219,EUR
DE1540contract,1540,G0073,DE,11,7,Telecom,08/07/2020,1923,EUR
IT1541contract,1541,E0062,IT,13,6,Engineering,05/03/2025,2426,EUR
IT1542contract,1542,E0062,IT,6,4,Engineering,05/03/2025,3828,EUR
DE1543contract,1543,F0070,DE,14,6,Telecom,08/03/2025,2796,EUR
ES1544contract,1544,C0092,ES,12,7,Engineering,15/10/2023,2169,EUR
DE1545contract,1545,E0062,DE,12,6,Engineering,07/06/2020,2769,EUR
IE1546contract,1546,F0070,IE,14,7,Telecom,12/03/2025,2338,EUR
FR1547contract,1547,F0070,FR,14,6,Telecom,16/03/2022,2733,EUR
FR1548contract,1548,B0060,FR,5,2,Testing,07/07/2023,11230,EUR
IT1549contract,1549,E0062,IT,14,7,Engineering,18/03/2025,2085,EUR
DE1550contract,1550,F0070,DE,14,6,Telecom,19/03/2025,2790,EUR
DE1551contract,1551,F0070,DE,7,5,Telecom,21/03/2025,3979,EUR
ES1552contract,1552,F0070,ES,14,6,Telecom,21/03/2025,2646,EUR
DE1553contract,1553,F0070,DE,14,6,Telecom,24/06/2019,2771,EUR
DE1554contract,1554,F0070,DE,14,7,Telecom,01/08/2020,2132,EUR
IT1555contract,1555,E0062,IT,14,6,Engineering,28/03/2025,2972,EUR
DE1556contract,1556,F0070,DE,13,6,Telecom,01/03/2020,2616,EUR
FR1557contract,1557,A0080,FR,12,6,Consulting,02/04/2025,2780,EUR
FR1558contract,1558,E0062,FR,12,7,Engineering,03/04/2025,2191,EUR
IT1559contract,1559,E0062,IT,13,6,Engineering,06/04/2025,2617,EUR
IE1560contract,1560,B0060,IE,11,7,Testing,07/04/2025,1811,EUR
FR1561contract,1561,G0073,FR,8,4,Telecom,02/06/2021,4374,EUR
DE1562contract,1562,F0070,DE,14,6,Telecom,18/12/2023,2454,EUR
IE1563contract,1563,B0060,IE,11,7,Testing,16/04/2025,2155,EUR
FR1564contract,1564,A0080,FR,4,2,Consulting,19/04/2025,10362,EUR
ES1565contract,1565,C0092,ES,13,6,Engineering,15/01/2024,2648,EUR
DE1566contract,1566,E0062,DE,11,7,Engineering,07/03/2024,2087,EUR
DE1567contract,1567,F0070,DE,13,7,Telecom,30/09/2020,1946,EUR
FR1568contract,1568,B0060,FR,14,6,Testing,24/04/2025,3382,EUR
DE1569contract,1569,E0062,DE,13,7,Engineering,25/04/2025,2353,EUR
IE1570contract,1570,E0062,IE,14,7,Engineering,25/04/2025,2315,EUR
DE1571contract,1571,F0070,DE,11,7,Telecom,23/02/2021,1848,EUR
IT1572contract,1572,G0073,IT,3,2,Telecom,29/04/2025,10239,EUR
IT1573contract,1573,D0090,IT,13,7,Back Office,30/07/2020,2087,EUR
IE1574contract,1574,E0062,IE,14,7,Engineering,24/08/2023,2144,EUR
FR1575contract,1575,E0062,FR,13,6,Engineering,29/06/2024,2428,EUR
DE1576contract,1576,E0062,DE,10,5,Engineering,07/05/2025,3777,EUR
DE1577contract,1577,F0070,DE,1,2,Telecom,09/05/2025,9353,EUR
ES1578contract,1578,G0073,ES,12,6,Telecom,09/05/2025,2595,EUR
DE1579contract,1579,F0070,DE,13,7,Telecom,22/10/2024,1871,EUR
ES1580contract,1580,A0080,ES,10,4,Consulting,20/05/2025,3628,EUR
DE1581contract,1581,F0070,DE,13,7,Telecom,28/04/2023,1999,EUR
DE1582contract,1582,G0073,DE,13,6,Telecom,23/05/2025,2748,EUR
DE1583contract,1583,E0062,DE,13,6,Engineering,22/04/2018,2508,EUR
ES1584contract,1584,D0090,ES,14,6,Back Office,27/05/2025,2436,EUR
DE1585contract,1585,E0062,DE,9,4,Engineering,27/05/2025,3844,EUR
DE1586contract,1586,G0073,DE,14,7,Telecom,28/05/2025,2174,EUR
DE1587contract,1587,F0070,DE,2,2,Telecom,01/06/2025,11101,EUR
IE1588contract,1588,E0062,IE,12,7,Engineering,04/06/2025,2181,EUR
DE1589contract,1589,F0070,DE,14,7,Telecom,08/06/2025,1843,EUR
DE1590contract,1590,F0070,DE,11,6,Telecom,06/04/2023,2773,EUR
IT1591contract,1591,F0070,IT,14,6,Telecom,20/01/2025,2622,EUR
DE1592contract,1592,G0073,DE,12,6,Telecom,14/06/2025,2618,EUR
IT1593contract,1593,E0062,IT,14,7,Engineering,11/11/2021,2347,EUR
ES1594contract,1594,A0080,ES,13,6,Consulting,03/03/2025,3191,EUR
DE1595contract,1595,F0070,DE,3,2,Telecom,23/07/2020,11087,EUR
IT1596contract,1596,F0070,IT,14,7,Telecom,09/03/2025,2012,EUR
ES1597contract,1597,A0080,ES,4,1,Consulting,23/06/2025,9949,EUR
FR1598contract,1598,B0060,FR,14,7,Testing,25/06/2025,1932,EUR
IE1599contract,1599,B0060,IE,13,7,Testing,26/06/2025,1998,EUR
ES1600contract,1600,A0080,ES,10,4,Consulting,19/04/2025,4168,EUR
DE1601contract,1601,G0073,DE,11,7,Telecom,21/06/2025,1998,EUR
FR1602contract,1602,A0080,FR,14,6,Consulting,29/06/2025,2763,EUR
IT1603contract,1603,E0062,IT,13,7,Engineering,30/06/2025,2370,EUR
FR1604contract,1604,A0080,FR,10,5,Consulting,30/06/2025,3838,EUR
